,tic,Date,TRBC Business Sector Name,Industry Name,Trailing PE,pe_exi
17140,AXP,2022-11,Banking & Investment Services,Banks (Regional),28.84,15.838
17141,AXP,2022-12,Banking & Investment Services,Banks (Regional),28.84,14.849
17142,AZO,2022-01,Retailers,Retail (General),42.24,19.319
17143,AZO,2022-02,Retailers,Retail (General),42.24,18.123
17144,AZO,2022-03,Retailers,Retail (General),42.24,19.885
17145,AZO,2022-04,Retailers,Retail (General),42.24,17.74
17146,AZO,2022-05,Retailers,Retail (General),42.24,18.685
17147,AZO,2022-06,Retailers,Retail (General),42.24,19.497
17148,AZO,2022-07,Retailers,Retail (General),42.24,18.979
17149,AZO,2022-08,Retailers,Retail (General),42.24,18.817
17150,AZO,2022-09,Retailers,Retail (General),42.24,19.019
17151,AZO,2022-10,Retailers,Retail (General),42.24,21.613
17152,AZO,2022-11,Retailers,Retail (General),42.24,22.007
17153,AZO,2022-12,Retailers,Retail (General),42.24,21.044
17154,BA,2022-01,Industrial Goods,Machinery,40.96,-13.576
17155,BA,2022-02,Industrial Goods,Machinery,40.96,-28.719
17156,BA,2022-03,Industrial Goods,Machinery,40.96,-26.783
17157,BA,2022-04,Industrial Goods,Machinery,40.96,-20.817
17158,BA,2022-05,Industrial Goods,Machinery,40.96,-15.889
17159,BA,2022-06,Industrial Goods,Machinery,40.96,-16.532
17160,BA,2022-07,Industrial Goods,Machinery,40.96,-19.264
17161,BA,2022-08,Industrial Goods,Machinery,40.96,-17.925
17162,BA,2022-09,Industrial Goods,Machinery,40.96,-13.544
17163,BA,2022-10,Industrial Goods,Machinery,40.96,-15.941
17164,BA,2022-11,Industrial Goods,Machinery,40.96,-12.544
17165,BA,2022-12,Industrial Goods,Machinery,40.96,-13.358
17173,BALL,2022-08,Applied Resources,Metals & Mining,49.01,24.478
17174,BALL,2022-09,Applied Resources,Metals & Mining,49.01,21.193
17175,BALL,2022-10,Applied Resources,Metals & Mining,49.01,21.662
17176,BALL,2022-11,Applied Resources,Metals & Mining,49.01,18.882
17177,BALL,2022-12,Applied Resources,Metals & Mining,49.01,17.219
17178,BAX,2022-01,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,35.749
17179,BAX,2022-02,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,33.585
17180,BAX,2022-03,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,30.648
17181,BAX,2022-04,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,28.087
17182,BAX,2022-05,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,36.388
17183,BAX,2022-06,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,30.732
17184,BAX,2022-07,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,28.067
17185,BAX,2022-08,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,28.73
17186,BAX,2022-09,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,26.93
17187,BAX,2022-10,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,27.175
17188,BAX,2022-11,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,-11.951
17190,BBWI,2022-01,Retailers,Retail (General),42.24,15.154
17191,BBWI,2022-02,Retailers,Retail (General),42.24,14.424
17192,BBWI,2022-03,Retailers,Retail (General),42.24,12.132
17193,BBWI,2022-04,Retailers,Retail (General),42.24,13.424
17194,BBWI,2022-05,Retailers,Retail (General),42.24,10.411
17195,BBWI,2022-06,Retailers,Retail (General),42.24,6.203
17196,BBWI,2022-07,Retailers,Retail (General),42.24,8.189
17197,BBWI,2022-08,Retailers,Retail (General),42.24,8.601
17198,BBWI,2022-09,Retailers,Retail (General),42.24,7.971
17199,BBWI,2022-10,Retailers,Retail (General),42.24,8.161
17200,BBWI,2022-11,Retailers,Retail (General),42.24,10.391
17201,BBWI,2022-12,Retailers,Retail (General),42.24,11.003
17202,BBY,2022-01,Retailers,Retail (General),42.24,9.611
17203,BBY,2022-02,Retailers,Retail (General),42.24,9.355
17204,BBY,2022-03,Retailers,Retail (General),42.24,9.238
17205,BBY,2022-04,Retailers,Retail (General),42.24,9.139
17206,BBY,2022-05,Retailers,Retail (General),42.24,8.339
17207,BBY,2022-06,Retailers,Retail (General),42.24,7.235
17208,BBY,2022-07,Retailers,Retail (General),42.24,8.545
17209,BBY,2022-08,Retailers,Retail (General),42.24,7.846
17210,BBY,2022-09,Retailers,Retail (General),42.24,8.479
17211,BBY,2022-10,Retailers,Retail (General),42.24,9.158
17212,BBY,2022-11,Retailers,Retail (General),42.24,11.419
17213,BBY,2022-12,Retailers,Retail (General),42.24,11.99
17214,BDX,2022-01,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,37.101
17215,BDX,2022-02,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,72.729
17216,BDX,2022-03,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,71.314
17217,BDX,2022-04,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,66.271
17218,BDX,2022-05,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,51.573
17219,BDX,2022-06,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,49.704
17220,BDX,2022-07,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,49.256
17221,BDX,2022-08,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,51.409
17222,BDX,2022-09,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,45.383
17223,BDX,2022-10,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,48.059
17224,BDX,2022-11,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,46.346
17225,BDX,2022-12,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,47.268
17226,BEN,2022-01,Banking & Investment Services,Banks (Regional),28.84,8.955
17227,BEN,2022-02,Banking & Investment Services,Banks (Regional),28.84,7.865
17228,BEN,2022-03,Banking & Investment Services,Banks (Regional),28.84,7.386
17229,BEN,2022-04,Banking & Investment Services,Banks (Regional),28.84,6.505
17230,BEN,2022-05,Banking & Investment Services,Banks (Regional),28.84,7.26
17231,BEN,2022-06,Banking & Investment Services,Banks (Regional),28.84,6.249
17232,BEN,2022-07,Banking & Investment Services,Banks (Regional),28.84,7.359
17233,BEN,2022-08,Banking & Investment Services,Banks (Regional),28.84,7.736
17234,BEN,2022-09,Banking & Investment Services,Banks (Regional),28.84,6.386
17235,BEN,2022-10,Banking & Investment Services,Banks (Regional),28.84,6.958
17236,BEN,2022-11,Banking & Investment Services,Banks (Regional),28.84,10.597
17237,BEN,2022-12,Banking & Investment Services,Banks (Regional),28.84,10.427
17262,BIIB,2022-01,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,22.114
17263,BIIB,2022-02,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,20.289
17264,BIIB,2022-03,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,20.25
17265,BIIB,2022-04,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,19.946
17266,BIIB,2022-05,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,20.471
17267,BIIB,2022-06,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,20.874
17268,BIIB,2022-07,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,22.012
17269,BIIB,2022-08,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,13.966
17270,BIIB,2022-09,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,19.085
17271,BIIB,2022-10,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,20.26
17272,BIIB,2022-11,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,15.594
17274,BIO,2022-01,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,2.719
17275,BIO,2022-02,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,4.453
17276,BIO,2022-03,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,4.007
17277,BIO,2022-04,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,3.643
17278,BIO,2022-05,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,-110.2
17279,BIO,2022-06,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,-101.43
17280,BIO,2022-07,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,-115.42
17281,BIO,2022-08,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,-7.293
17282,BIO,2022-09,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,-6.272
17283,BIO,2022-10,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,-5.288
17284,BIO,2022-11,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,-2.051
17286,BKNG,2022-01,Cyclical Consumer Services,Business & Consumer Services,269.88,266.971
17287,BKNG,2022-02,Cyclical Consumer Services,Business & Consumer Services,269.88,77.112
17288,BKNG,2022-03,Cyclical Consumer Services,Business & Consumer Services,269.88,83.367
17289,BKNG,2022-04,Cyclical Consumer Services,Business & Consumer Services,269.88,78.463
17290,BKNG,2022-05,Cyclical Consumer Services,Business & Consumer Services,269.88,181.518
17291,BKNG,2022-06,Cyclical Consumer Services,Business & Consumer Services,269.88,141.504
17292,BKNG,2022-07,Cyclical Consumer Services,Business & Consumer Services,269.88,156.609
17293,BKNG,2022-08,Cyclical Consumer Services,Business & Consumer Services,269.88,50.182
17294,BKNG,2022-09,Cyclical Consumer Services,Business & Consumer Services,269.88,43.96
17295,BKNG,2022-10,Cyclical Consumer Services,Business & Consumer Services,269.88,50.013
17296,BKNG,2022-11,Cyclical Consumer Services,Business & Consumer Services,269.88,34.692
17298,BKR,2022-01,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,101.63
17299,BKR,2022-02,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,-108.81
17300,BKR,2022-03,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,-134.85
17301,BKR,2022-04,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,-114.89
17302,BKR,2022-05,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,109.03
17303,BKR,2022-06,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,87.485
17304,BKR,2022-07,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,77.848
17305,BKR,2022-08,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,-54.913
17306,BKR,2022-09,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,-45.565
17307,BKR,2022-10,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,-60.13
17308,BKR,2022-11,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,-60.458
17309,BKR,2022-12,Energy - Fossil Fuels,Oil/Gas (Integrated),22.84,-61.521
17310,BLK,2022-01,Banking & Investment Services,Banks (Regional),28.84,21.881
17311,BLK,2022-02,Banking & Investment Services,Banks (Regional),28.84,19.463
17312,BLK,2022-03,Banking & Investment Services,Banks (Regional),28.84,19.994
17313,BLK,2022-04,Banking & Investment Services,Banks (Regional),28.84,16.344
17314,BLK,2022-05,Banking & Investment Services,Banks (Regional),28.84,16.815
17315,BLK,2022-06,Banking & Investment Services,Banks (Regional),28.84,15.306
17316,BLK,2022-07,Banking & Investment Services,Banks (Regional),28.84,16.818
17317,BLK,2022-08,Banking & Investment Services,Banks (Regional),28.84,17.56
17318,BLK,2022-09,Banking & Investment Services,Banks (Regional),28.84,14.5
17319,BLK,2022-10,Banking & Investment Services,Banks (Regional),28.84,17.02
17320,BLK,2022-11,Banking & Investment Services,Banks (Regional),28.84,19.725
17321,BLK,2022-12,Banking & Investment Services,Banks (Regional),28.84,19.521
17322,BMY,2022-01,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,-27.038
17323,BMY,2022-02,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,22.01
17324,BMY,2022-03,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,23.407
17325,BMY,2022-04,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,24.125
17326,BMY,2022-05,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,26.755
17327,BMY,2022-06,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,27.305
17328,BMY,2022-07,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,26.163
17329,BMY,2022-08,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,22.395
17330,BMY,2022-09,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,23.618
17331,BMY,2022-10,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,25.738
17332,BMY,2022-11,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,26.15
17333,BMY,2022-12,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,23.436
17334,BR,2022-01,Industrial & Commercial Services,Business & Consumer Services,269.88,34.241
17335,BR,2022-02,Industrial & Commercial Services,Business & Consumer Services,269.88,31.993
17336,BR,2022-03,Industrial & Commercial Services,Business & Consumer Services,269.88,34.072
17337,BR,2022-04,Industrial & Commercial Services,Business & Consumer Services,269.88,31.538
17338,BR,2022-05,Industrial & Commercial Services,Business & Consumer Services,269.88,31.378
17339,BR,2022-06,Industrial & Commercial Services,Business & Consumer Services,269.88,30.59
17340,BR,2022-07,Industrial & Commercial Services,Business & Consumer Services,269.88,34.453
17341,BR,2022-08,Industrial & Commercial Services,Business & Consumer Services,269.88,37.62
17342,BR,2022-09,Industrial & Commercial Services,Business & Consumer Services,269.88,31.719
17343,BR,2022-10,Industrial & Commercial Services,Business & Consumer Services,269.88,32.98
17344,BR,2022-11,Industrial & Commercial Services,Business & Consumer Services,269.88,33.889
17345,BR,2022-12,Industrial & Commercial Services,Business & Consumer Services,269.88,30.484
17358,BRO,2022-01,Insurance,Insurance (General),54.65,32.332
17359,BRO,2022-02,Insurance,Insurance (General),54.65,32.662
17360,BRO,2022-03,Insurance,Insurance (General),54.65,34.913
17361,BRO,2022-04,Insurance,Insurance (General),54.65,29.942
17362,BRO,2022-05,Insurance,Insurance (General),54.65,27.743
17363,BRO,2022-06,Insurance,Insurance (General),54.65,27.262
17364,BRO,2022-07,Insurance,Insurance (General),54.65,30.421
17365,BRO,2022-08,Insurance,Insurance (General),54.65,29.051
17366,BRO,2022-09,Insurance,Insurance (General),54.65,27.871
17367,BRO,2022-10,Insurance,Insurance (General),54.65,27.092
17368,BRO,2022-11,Insurance,Insurance (General),54.65,26.964
17369,BRO,2022-12,Insurance,Insurance (General),54.65,25.778
17370,BSX,2022-01,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,55.714
17371,BSX,2022-02,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,64.014
17372,BSX,2022-03,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,64.188
17373,BSX,2022-04,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,61.029
17374,BSX,2022-05,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,77.377
17375,BSX,2022-06,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,70.321
17376,BSX,2022-07,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,77.453
17377,BSX,2022-08,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,69.5
17378,BSX,2022-09,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,66.776
17379,BSX,2022-10,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,74.328
17380,BSX,2022-11,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,107.786
17381,BSX,2022-12,Healthcare Services & Equipment,Heathcare Information and Technology,94.11,110.167
17382,BWA,2022-01,Automobiles & Auto Parts,Auto & Truck,55.5,13.618
17383,BWA,2022-02,Automobiles & Auto Parts,Auto & Truck,55.5,18.308
17384,BWA,2022-03,Automobiles & Auto Parts,Auto & Truck,55.5,17.366
17385,BWA,2022-04,Automobiles & Auto Parts,Auto & Truck,55.5,16.442
17386,BWA,2022-05,Automobiles & Auto Parts,Auto & Truck,55.5,14.349
17387,BWA,2022-06,Automobiles & Auto Parts,Auto & Truck,55.5,11.875
17388,BWA,2022-07,Automobiles & Auto Parts,Auto & Truck,55.5,13.687
17389,BWA,2022-08,Automobiles & Auto Parts,Auto & Truck,55.5,14.067
17390,BWA,2022-09,Automobiles & Auto Parts,Auto & Truck,55.5,11.716
17391,BWA,2022-10,Automobiles & Auto Parts,Auto & Truck,55.5,14.004
17392,BWA,2022-11,Automobiles & Auto Parts,Auto & Truck,55.5,12.358
17394,C,2022-01,Banking & Investment Services,Banks (Regional),28.84,6.167
17395,C,2022-02,Banking & Investment Services,Banks (Regional),28.84,5.841
17396,C,2022-03,Banking & Investment Services,Banks (Regional),28.84,5.266
17397,C,2022-04,Banking & Investment Services,Banks (Regional),28.84,4.754
17398,C,2022-05,Banking & Investment Services,Banks (Regional),28.84,6.306
17399,C,2022-06,Banking & Investment Services,Banks (Regional),28.84,5.43
17400,C,2022-07,Banking & Investment Services,Banks (Regional),28.84,6.128
17401,C,2022-08,Banking & Investment Services,Banks (Regional),28.84,6.155
17402,C,2022-09,Banking & Investment Services,Banks (Regional),28.84,5.255
17403,C,2022-10,Banking & Investment Services,Banks (Regional),28.84,5.783
17404,C,2022-11,Banking & Investment Services,Banks (Regional),28.84,6.533
17405,C,2022-12,Banking & Investment Services,Banks (Regional),28.84,6.104
17406,CAG,2022-01,Food & Beverages,Food Processing,51.31,15.246
17407,CAG,2022-02,Food & Beverages,Food Processing,51.31,15.338
17408,CAG,2022-03,Food & Beverages,Food Processing,51.31,14.724
17409,CAG,2022-04,Food & Beverages,Food Processing,51.31,16.247
17410,CAG,2022-05,Food & Beverages,Food Processing,51.31,15.298
17411,CAG,2022-06,Food & Beverages,Food Processing,51.31,15.926
17412,CAG,2022-07,Food & Beverages,Food Processing,51.31,18.592
17413,CAG,2022-08,Food & Beverages,Food Processing,51.31,18.685
17414,CAG,2022-09,Food & Beverages,Food Processing,51.31,17.734
17415,CAG,2022-10,Food & Beverages,Food Processing,51.31,30.84
17416,CAG,2022-11,Food & Beverages,Food Processing,51.31,31.916
17417,CAG,2022-12,Food & Beverages,Food Processing,51.31,32.521
17418,CAH,2022-01,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,13.326
17419,CAH,2022-02,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,28.13
17420,CAH,2022-03,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,29.531
17421,CAH,2022-04,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,30.234
17422,CAH,2022-05,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,-16.468
17423,CAH,2022-06,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,-15.284
17424,CAH,2022-07,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,-17.415
17425,CAH,2022-08,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,-21.11
17426,CAH,2022-09,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,-19.904
17427,CAH,2022-10,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,-22.657
17428,CAH,2022-11,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,-20.143
17429,CAH,2022-12,Pharmaceuticals & Medical Research,Drugs (Pharmaceutical),45.69,-19.314
17430,CARR,2022-01,Industrial Goods,Machinery,40.96,19.072
17431,CARR,2022-02,Industrial Goods,Machinery,40.96,24.0
17432,CARR,2022-03,Industrial Goods,Machinery,40.96,24.529
17433,CARR,2022-04,Industrial Goods,Machinery,40.96,20.465
17434,CARR,2022-05,Industrial Goods,Machinery,40.96,13.017
17435,CARR,2022-06,Industrial Goods,Machinery,40.96,11.808
17436,CARR,2022-07,Industrial Goods,Machinery,40.96,13.421
17437,CARR,2022-08,Industrial Goods,Machinery,40.96,12.459
17438,CARR,2022-09,Industrial Goods,Machinery,40.96,11.325
17439,CARR,2022-10,Industrial Goods,Machinery,40.96,12.662
17440,CARR,2022-11,Industrial Goods,Machinery,40.96,10.705
17442,CAT,2022-01,Industrial Goods,Machinery,40.96,21.534
17443,CAT,2022-02,Industrial Goods,Machinery,40.96,15.856
17444,CAT,2022-03,Industrial Goods,Machinery,40.96,18.835
17445,CAT,2022-04,Industrial Goods,Machinery,40.96,17.797
17446,CAT,2022-05,Industrial Goods,Machinery,40.96,18.093
17447,CAT,2022-06,Industrial Goods,Machinery,40.96,14.984
17448,CAT,2022-07,Industrial Goods,Machinery,40.96,16.618
17449,CAT,2022-08,Industrial Goods,Machinery,40.96,14.777
17450,CAT,2022-09,Industrial Goods,Machinery,40.96,13.126
17451,CAT,2022-10,Industrial Goods,Machinery,40.96,17.317
17452,CAT,2022-11,Industrial Goods,Machinery,40.96,17.181
17453,CAT,2022-12,Industrial Goods,Machinery,40.96,17.41
17466,CBOE,2022-01,Banking & Investment Services,Banks (Regional),28.84,28.289
17467,CBOE,2022-02,Banking & Investment Services,Banks (Regional),28.84,23.839
17468,CBOE,2022-03,Banking & Investment Services,Banks (Regional),28.84,23.256
17469,CBOE,2022-04,Banking & Investment Services,Banks (Regional),28.84,22.963
17470,CBOE,2022-05,Banking & Investment Services,Banks (Regional),28.84,24.101
17471,CBOE,2022-06,Banking & Investment Services,Banks (Regional),28.84,24.29
17472,CBOE,2022-07,Banking & Investment Services,Banks (Regional),28.84,26.476
17473,CBOE,2022-08,Banking & Investment Services,Banks (Regional),28.84,60.189
17474,CBOE,2022-09,Banking & Investment Services,Banks (Regional),28.84,59.883
17475,CBOE,2022-10,Banking & Investment Services,Banks (Regional),28.84,63.52
17476,CBOE,2022-11,Banking & Investment Services,Banks (Regional),28.84,56.625
17478,CBRE,2022-01,Real Estate,Real Estate (General/Diversified),68.45,23.567
17479,CBRE,2022-02,Real Estate,Real Estate (General/Diversified),68.45,17.902
17480,CBRE,2022-03,Real Estate,Real Estate (General/Diversified),68.45,16.917
17481,CBRE,2022-04,Real Estate,Real Estate (General/Diversified),68.45,15.349
17482,CBRE,2022-05,Real Estate,Real Estate (General/Diversified),68.45,14.332
17483,CBRE,2022-06,Real Estate,Real Estate (General/Diversified),68.45,12.735
17484,CBRE,2022-07,Real Estate,Real Estate (General/Diversified),68.45,14.813
17485,CBRE,2022-08,Real Estate,Real Estate (General/Diversified),68.45,13.248
17486,CBRE,2022-09,Real Estate,Real Estate (General/Diversified),68.45,11.327
17487,CBRE,2022-10,Real Estate,Real Estate (General/Diversified),68.45,11.903
17488,CBRE,2022-11,Real Estate,Real Estate (General/Diversified),68.45,13.157
17514,CDAY,2022-01,Software & IT Services,Software (System & Application),130.77,-135.39
17515,CDAY,2022-02,Software & IT Services,Software (System & Application),130.77,-145.82
17516,CDAY,2022-03,Software & IT Services,Software (System & Application),130.77,-136.72
17517,CDAY,2022-04,Software & IT Services,Software (System & Application),130.77,-112.26
17518,CDAY,2022-05,Software & IT Services,Software (System & Application),130.77,-102.36
17519,CDAY,2022-06,Software & IT Services,Software (System & Application),130.77,-85.6
17520,CDAY,2022-07,Software & IT Services,Software (System & Application),130.77,-99.582
17521,CDAY,2022-08,Software & IT Services,Software (System & Application),130.77,-116.94
17522,CDAY,2022-09,Software & IT Services,Software (System & Application),130.77,-109.57
17523,CDAY,2022-10,Software & IT Services,Software (System & Application),130.77,-129.78
17524,CDAY,2022-11,Software & IT Services,Software (System & Application),130.77,-134.2
17526,CDNS,2022-01,Software & IT Services,Software (System & Application),130.77,61.347
17527,CDNS,2022-02,Software & IT Services,Software (System & Application),130.77,60.572
17528,CDNS,2022-03,Software & IT Services,Software (System & Application),130.77,65.784
17529,CDNS,2022-04,Software & IT Services,Software (System & Application),130.77,60.34
17530,CDNS,2022-05,Software & IT Services,Software (System & Application),130.77,57.577
17531,CDNS,2022-06,Software & IT Services,Software (System & Application),130.77,56.191
17532,CDNS,2022-07,Software & IT Services,Software (System & Application),130.77,69.693
17533,CDNS,2022-08,Software & IT Services,Software (System & Application),130.77,62.283
17534,CDNS,2022-09,Software & IT Services,Software (System & Application),130.77,58.577
17535,CDNS,2022-10,Software & IT Services,Software (System & Application),130.77,54.262
17536,CDNS,2022-11,Software & IT Services,Software (System & Application),130.77,60.577
17538,CDW,2022-01,Software & IT Services,Software (System & Application),130.77,26.552
17539,CDW,2022-02,Software & IT Services,Software (System & Application),130.77,24.497
17540,CDW,2022-03,Software & IT Services,Software (System & Application),130.77,25.411
17541,CDW,2022-04,Software & IT Services,Software (System & Application),130.77,23.179
17542,CDW,2022-05,Software & IT Services,Software (System & Application),130.77,23.461
17543,CDW,2022-06,Software & IT Services,Software (System & Application),130.77,21.762
17544,CDW,2022-07,Software & IT Services,Software (System & Application),130.77,25.073
17545,CDW,2022-08,Software & IT Services,Software (System & Application),130.77,23.224
17546,CDW,2022-09,Software & IT Services,Software (System & Application),130.77,21.235
17547,CDW,2022-10,Software & IT Services,Software (System & Application),130.77,23.512
17548,CDW,2022-11,Software & IT Services,Software (System & Application),130.77,24.788
17550,CE,2022-01,Chemicals,Chemical (Diversified),11.75,6.284
17551,CE,2022-02,Chemicals,Chemical (Diversified),11.75,8.164
17552,CE,2022-03,Chemicals,Chemical (Diversified),11.75,8.375
17553,CE,2022-04,Chemicals,Chemical (Diversified),11.75,8.613
17554,CE,2022-05,Chemicals,Chemical (Diversified),11.75,8.273
17555,CE,2022-06,Chemicals,Chemical (Diversified),11.75,6.216
17556,CE,2022-07,Chemicals,Chemical (Diversified),11.75,6.211
17557,CE,2022-08,Chemicals,Chemical (Diversified),11.75,6.115
17558,CE,2022-09,Chemicals,Chemical (Diversified),11.75,4.983
17559,CE,2022-10,Chemicals,Chemical (Diversified),11.75,5.302
17560,CE,2022-11,Chemicals,Chemical (Diversified),11.75,7.05
17562,CF,2022-01,Chemicals,Chemical (Diversified),11.75,49.906
17563,CF,2022-02,Chemicals,Chemical (Diversified),11.75,19.149
17564,CF,2022-03,Chemicals,Chemical (Diversified),11.75,24.307
17565,CF,2022-04,Chemicals,Chemical (Diversified),11.75,22.837
17566,CF,2022-05,Chemicals,Chemical (Diversified),11.75,12.728
17567,CF,2022-06,Chemicals,Chemical (Diversified),11.75,11.048
17568,CF,2022-07,Chemicals,Chemical (Diversified),11.75,12.305
17569,CF,2022-08,Chemicals,Chemical (Diversified),11.75,8.487
17570,CF,2022-09,Chemicals,Chemical (Diversified),11.75,7.896
17571,CF,2022-10,Chemicals,Chemical (Diversified),11.75,8.717
17572,CF,2022-11,Chemicals,Chemical (Diversified),11.75,7.067
17574,CHD,2022-01,Personal & Household Products & Services,Household Products,49.43,31.391
17575,CHD,2022-02,Personal & Household Products & Services,Household Products,49.43,29.473
17576,CHD,2022-03,Personal & Household Products & Services,Household Products,49.43,29.934
17577,CHD,2022-04,Personal & Household Products & Services,Household Products,49.43,29.386
17578,CHD,2022-05,Personal & Household Products & Services,Household Products,49.43,27.626
17579,CHD,2022-06,Personal & Household Products & Services,Household Products,49.43,28.423
17580,CHD,2022-07,Personal & Household Products & Services,Household Products,49.43,26.985
17581,CHD,2022-08,Personal & Household Products & Services,Household Products,49.43,26.575
17582,CHD,2022-09,Personal & Household Products & Services,Household Products,49.43,22.679
17583,CHD,2022-10,Personal & Household Products & Services,Household Products,49.43,23.533
17584,CHD,2022-11,Personal & Household Products & Services,Household Products,49.43,27.381
17586,CHRW,2022-01,Transportation,Transportation,28.23,18.555
17587,CHRW,2022-02,Transportation,Transportation,28.23,15.322
17588,CHRW,2022-03,Transportation,Transportation,28.23,17.07
17589,CHRW,2022-04,Transportation,Transportation,28.23,16.823
17590,CHRW,2022-05,Transportation,Transportation,28.23,15.326
17591,CHRW,2022-06,Transportation,Transportation,28.23,14.318
