"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2011-08",100.3866,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2011-09",100.228,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2011-10",99.86951,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2011-11",99.39391,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2011-12",99.19104,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2012-01",99.18564,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2012-02",99.0776,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2012-03",98.7093,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2012-04",97.78677,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2012-05",97.08413,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2012-06",97.15717,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2012-07",97.34883,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2012-08",97.51318,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2012-09",97.46183,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2012-10",97.03679,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2012-11",96.67339,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2012-12",96.36522,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2013-01",96.31461,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2013-02",96.3297,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2013-03",96.29945,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2013-04",96.41559,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2013-05",96.67876,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2013-06",96.95708,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2013-07",97.13481,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2013-08",97.35817,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2013-09",97.68287,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2013-10",97.83833,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2013-11",97.86389,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2013-12",97.76611,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2014-01",97.79281,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2014-02",98.0815,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2014-03",98.20842,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2014-04",98.21019,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2014-05",98.07004,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2014-06",97.8034,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2014-07",97.6729,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2014-08",97.60643,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2014-09",97.5897,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2014-10",97.6703,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2014-11",97.82468,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2014-12",98.01484,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2015-01",98.17118,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2015-02",98.15215,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2015-03",98.02468,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2015-04",97.93345,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2015-05",97.96628,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2015-06",98.00826,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2015-07",98.10828,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2015-08",98.29976,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2015-09",98.43819,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2015-10",98.42157,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2015-11",98.38883,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2015-12",98.34966,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2016-01",98.51671,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2016-02",99.02032,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2016-03",99.84129,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2016-04",100.5444,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2016-05",100.5806,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2016-06",100.2812,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2016-07",99.72327,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2016-08",99.5659,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2016-09",99.62375,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2016-10",99.82312,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2016-11",100.0942,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2016-12",100.5086,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2017-01",101.0584,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2017-02",101.2288,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2017-03",101.3332,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2017-04",101.382,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2017-05",101.3144,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2017-06",101.325,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2017-07",101.3812,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2017-08",101.4757,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2017-09",101.3075,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2017-10",101.1614,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2017-11",101.0398,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2017-12",101.0337,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2018-01",101.0077,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2018-02",100.9428,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2018-03",100.9249,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2018-04",100.9979,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2018-05",101.0064,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2018-06",100.9226,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2018-07",100.7249,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2018-08",100.5572,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2018-09",100.614,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2018-10",100.7471,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2018-11",100.7077,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2018-12",100.5003,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-01",100.4348,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-02",100.2103,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-03",100.0042,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-04",99.76083,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-05",99.55935,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-06",99.43323,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-07",99.28451,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-08",99.12227,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-09",98.81202,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-10",98.77454,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-11",98.91089,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2019-12",99.07668,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-01",98.99564,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-02",98.73029,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-03",98.00172,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-04",97.05399,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-05",97.37019,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-06",98.18987,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-07",99.18797,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-08",99.80495,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-09",99.90842,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-10",100.1621,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-11",100.1877,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2020-12",100.5076,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2021-01",100.7969,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2021-02",100.7869,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2021-03",101.0241,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2021-04",101.7439,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2021-05",102.8089,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2021-06",103.4754,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2021-07",103.6871,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2021-08",103.5458,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2021-09",102.9254,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2021-10",102.4987,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2021-11",102.3989,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2021-12",102.6087,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2022-01",102.848,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2022-02",102.6261,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2022-03",102.0382,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2022-04",101.6879,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2022-05",101.4029,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2022-06",101.085,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2022-07",100.6699,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2022-08",100.5205,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2022-09",100.4194,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2022-10",100.0547,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2022-11",99.75801,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2022-12",99.75843,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2023-01",99.92996,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2023-02",100.0658,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2023-03",99.95613,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2023-04",99.40257,
"LUX","BCI","AMPLITUD","LTRENDIDX","M","2023-05",98.71416,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2000-01",101.8402,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2000-02",102.0377,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2000-03",102.2636,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2000-04",102.3813,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2000-05",102.48,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2000-06",102.5406,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2000-07",102.4743,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2000-08",102.4565,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2000-09",102.323,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2000-10",102.1198,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2000-11",102.0791,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2000-12",102.0937,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2001-01",101.9741,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2001-02",101.651,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2001-03",101.2947,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2001-04",101.0078,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2001-05",100.8666,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2001-06",100.7352,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2001-07",100.5644,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2001-08",100.326,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2001-09",100.1047,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2001-10",99.94294,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2001-11",99.94349,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2001-12",100.0772,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2002-01",100.064,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2002-02",100.0863,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2002-03",100.1914,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2002-04",100.4662,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2002-05",100.7946,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2002-06",100.8971,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2002-07",100.9092,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2002-08",100.8057,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2002-09",100.6053,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2002-10",100.4543,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2002-11",100.3155,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2002-12",100.3154,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2003-01",100.5487,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2003-02",100.7828,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2003-03",100.7562,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2003-04",100.673,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2003-05",100.5407,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2003-06",100.4891,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2003-07",100.7059,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2003-08",101.016,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2003-09",101.0777,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2003-10",101.1759,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2003-11",101.215,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2003-12",101.1523,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2004-01",101.136,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2004-02",101.2142,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2004-03",101.2713,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2004-04",101.4234,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2004-05",101.5274,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2004-06",101.5215,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2004-07",101.3997,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2004-08",101.297,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2004-09",101.3349,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2004-10",101.4293,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2004-11",101.3501,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2004-12",101.1993,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2005-01",101.0557,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2005-02",100.8308,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2005-03",100.7079,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2005-04",100.6184,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2005-05",100.5618,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2005-06",100.6359,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2005-07",100.8964,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2005-08",101.106,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2005-09",101.2219,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2005-10",101.2257,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2005-11",101.1257,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2005-12",101.0319,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2006-01",100.8425,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2006-02",100.9284,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2006-03",101.121,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2006-04",101.3162,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2006-05",101.5569,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2006-06",101.6217,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2006-07",101.552,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2006-08",101.5282,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2006-09",101.644,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2006-10",101.6936,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2006-11",101.7852,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2006-12",102.0148,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2007-01",102.1195,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2007-02",102.1729,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2007-03",102.2047,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2007-04",102.0692,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2007-05",101.8854,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2007-06",101.779,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2007-07",101.6919,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2007-08",101.5673,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2007-09",101.3974,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2007-10",101.1907,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2007-11",101.2205,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2007-12",101.0893,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2008-01",100.6838,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2008-02",100.2076,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2008-03",99.81843,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2008-04",99.43511,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2008-05",98.96869,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2008-06",98.58778,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2008-07",98.31837,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2008-08",97.85359,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2008-09",97.11846,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2008-10",96.203,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2008-11",95.36853,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2008-12",94.76176,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2009-01",94.55993,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2009-02",94.41547,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2009-03",94.5245,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2009-04",94.94406,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2009-05",95.34522,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2009-06",95.75555,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2009-07",96.29581,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2009-08",96.80904,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2009-09",97.08836,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2009-10",97.28954,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2009-11",97.37585,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2009-12",97.46841,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2010-01",97.66138,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2010-02",97.92938,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2010-03",98.36785,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2010-04",98.70839,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2010-05",98.84536,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2010-06",98.96805,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2010-07",99.0495,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2010-08",99.07831,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2010-09",99.09535,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2010-10",99.2635,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2010-11",99.47629,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2010-12",99.66252,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2011-01",99.67192,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2011-02",99.56163,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2011-03",99.4095,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2011-04",99.32596,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2011-05",99.25156,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2011-06",99.25725,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2011-07",99.12629,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2011-08",98.95919,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2011-09",98.73351,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2011-10",98.56936,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2011-11",98.34462,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2011-12",98.27264,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2012-01",98.47702,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2012-02",98.57124,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2012-03",98.57687,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2012-04",98.53399,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2012-05",98.43641,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2012-06",98.23518,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2012-07",98.09374,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2012-08",97.95891,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2012-09",97.9977,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2012-10",98.12164,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2012-11",98.32221,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2012-12",98.46806,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2013-01",98.57716,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2013-02",98.73006,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2013-03",98.72444,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2013-04",98.7297,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2013-05",98.85927,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2013-06",99.00783,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2013-07",99.13532,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2013-08",99.23656,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2013-09",99.25313,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2013-10",99.24787,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2013-11",99.42773,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2013-12",99.69603,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2014-01",99.86646,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2014-02",99.92663,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2014-03",99.86758,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2014-04",99.89938,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2014-05",100.0375,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2014-06",100.2285,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2014-07",100.409,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2014-08",100.4524,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2014-09",100.4217,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2014-10",100.4278,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2014-11",100.5024,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2014-12",100.5723,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2015-01",100.7986,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2015-02",101.1125,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2015-03",101.482,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2015-04",101.7743,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2015-05",101.9387,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2015-06",101.9307,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2015-07",101.8424,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2015-08",101.7934,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2015-09",101.644,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2015-10",101.4582,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2015-11",101.4362,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2015-12",101.5493,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2016-01",101.4429,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2016-02",101.3485,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2016-03",101.3029,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2016-04",101.2431,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2016-05",101.1899,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2016-06",101.2087,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2016-07",101.1479,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2016-08",101.0929,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2016-09",101.2295,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2016-10",101.4464,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2016-11",101.5727,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2016-12",101.5941,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2017-01",101.7634,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2017-02",101.889,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2017-03",101.7769,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2017-04",101.6758,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2017-05",101.6803,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2017-06",101.7138,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2017-07",101.6618,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2017-08",101.7721,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2017-09",102.0366,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2017-10",102.2981,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2017-11",102.537,
"ESP","BCI","AMPLITUD","LTRENDIDX","M","2017-12",102.5508,
